seconds,phase,live,corpses,parts,bodies,awake,wounds,drops,decals,pools,remaining_blood,deposited_blood,largest_pool_cm,projection_traces,max_body_speed_cm_s,min_live_pair_cm,max_capsule_overlap_cm,player_health
56.822704,5,0,6,0,96,96,6,6,30,24,195.1999,44.8000,20.0000,6,19.1632,-1.0000,0.0000,100.0000
56.947239,5,0,6,0,96,96,6,6,31,25,190.9999,49.0000,20.0599,6,25.3476,-1.0000,0.0000,100.0000
57.071980,5,0,6,0,96,96,6,5,31,25,190.2999,49.7000,20.0599,6,37.8253,-1.0000,0.0000,100.0000
57.187664,5,0,6,0,96,96,6,6,31,25,186.7999,53.2000,20.8745,5,35.8030,-1.0000,0.0000,100.0000
57.289356,5,0,6,0,96,96,6,5,31,25,186.0999,53.9000,20.8745,6,19.9538,-1.0000,0.0000,100.0000
57.389854,5,0,6,0,96,96,6,6,31,25,182.5999,57.4000,21.6493,5,5.0018,-1.0000,0.0000,100.0000
57.497608,5,0,6,0,96,96,6,5,31,25,181.8999,58.1000,21.6493,6,4.5593,-1.0000,0.0000,100.0000
57.621822,5,0,6,0,96,96,6,6,32,26,178.3999,61.6000,22.3897,5,5.7354,-1.0000,0.0000,100.0000
57.735233,5,0,6,0,96,96,6,5,32,26,177.6999,62.3000,22.3897,6,3.7710,-1.0000,0.0000,100.0000
57.841503,5,0,6,0,96,96,6,6,32,26,174.1999,65.8000,23.0997,5,3.2961,-1.0000,0.0000,100.0000
57.951012,5,0,6,0,96,96,6,6,32,26,169.9999,70.0000,23.7830,5,2.9311,-1.0000,0.0000,100.0000
58.054932,5,0,6,0,96,96,6,5,32,26,169.2999,70.7000,23.7830,6,3.4043,-1.0000,0.0000,100.0000
58.159534,5,0,6,0,96,96,6,6,32,26,165.7999,74.2000,24.4422,5,4.2602,-1.0000,0.0000,100.0000
58.261139,5,0,6,0,96,96,6,5,32,26,165.0999,74.9000,24.4422,6,3.9360,-1.0000,0.0000,100.0000
58.362545,5,0,6,0,96,96,6,6,32,26,161.5999,78.4000,25.0798,5,4.1065,-1.0000,0.0000,100.0000
58.471386,5,0,6,0,96,96,6,5,32,26,160.8999,79.1000,25.0798,6,5.0652,-1.0000,0.0000,100.0000
58.572369,5,0,6,0,96,96,6,6,32,26,157.3999,82.6000,25.6978,5,7.2214,-1.0000,0.0000,100.0000
58.680767,5,0,6,0,96,96,6,5,32,26,156.6999,83.3000,25.6978,6,10.5625,-1.0000,0.0000,100.0000
58.791492,5,0,6,0,96,96,6,6,32,26,153.1999,86.7999,26.2979,5,14.2574,-1.0000,0.0000,100.0000
58.900753,5,0,6,0,96,96,6,5,32,26,152.4999,87.4999,26.2979,6,9.6536,-1.0000,0.0000,100.0000
59.004349,5,0,6,0,96,96,6,6,32,26,148.9999,90.9999,26.8815,5,12.1349,-1.0000,0.0000,100.0000
59.120831,5,0,6,0,96,96,6,5,32,26,148.2999,91.6999,26.8815,6,13.4800,-1.0000,0.0000,100.0000
59.230297,5,0,6,0,96,80,6,6,32,26,144.7999,95.1999,27.4499,5,18.7104,-1.0000,0.0000,100.0000
59.345791,5,0,6,0,80,64,6,5,32,26,144.0999,95.8999,27.4499,6,24.5621,-1.0000,0.0000,100.0000
59.461555,5,0,6,0,80,64,6,5,32,26,139.8999,100.0999,28.0043,6,19.4184,-1.0000,0.0000,100.0000
59.585739,5,0,6,0,80,64,6,6,32,26,136.3999,103.5999,28.5457,5,13.2884,-1.0000,0.0000,100.0000
59.702404,5,0,6,0,80,64,6,5,32,26,135.6999,104.2999,28.5457,6,4.3570,-1.0000,0.0000,100.0000
59.818432,5,0,6,0,80,64,6,6,32,26,132.1999,107.7999,29.0749,5,4.9793,-1.0000,0.0000,100.0000
59.941853,5,0,6,0,80,64,6,5,32,26,131.4999,108.4999,29.0749,6,7.1510,-1.0000,0.0000,100.0000
60.065861,5,0,6,0,80,64,6,5,32,26,127.2999,112.6998,29.5927,6,7.9792,-1.0000,0.0000,100.0000
60.166672,5,0,6,0,80,64,6,6,32,26,123.7998,116.1998,30.0998,5,6.1630,-1.0000,0.0000,100.0000
60.290112,5,0,6,0,80,64,6,5,32,26,123.0998,116.8998,30.0998,6,5.8492,-1.0000,0.0000,100.0000
60.405880,5,0,6,0,80,64,6,6,32,26,119.5998,120.3998,30.5969,5,5.8459,-1.0000,0.0000,100.0000
60.527985,5,0,6,0,80,64,6,5,32,26,118.8998,121.0998,30.5969,6,4.9688,-1.0000,0.0000,100.0000
60.636677,5,0,6,0,80,64,6,6,32,26,115.3998,124.5998,31.0845,5,3.5553,-1.0000,0.0000,100.0000
60.761292,5,0,6,0,80,64,6,6,32,26,111.1998,128.7998,31.5631,5,3.1766,-1.0000,0.0000,100.0000
60.870155,5,0,6,0,80,64,6,5,32,26,110.4998,129.4998,31.5631,6,2.9662,-1.0000,0.0000,100.0000
60.971478,5,0,6,0,80,64,6,6,32,26,106.9998,132.9998,32.0333,5,3.4172,-1.0000,0.0000,100.0000
61.081047,5,0,6,0,96,80,6,5,32,26,107.5798,133.6998,32.0333,6,2.9577,-1.0000,0.0000,100.0000
61.199314,5,0,6,0,96,80,6,6,32,26,104.0798,137.1997,32.4955,5,2.5149,-1.0000,0.0000,100.0000
61.304794,5,0,6,0,96,80,6,4,32,26,102.6798,138.5997,32.9500,6,2.1360,-1.0000,0.0000,100.0000
61.408085,5,0,6,0,96,80,6,6,32,26,99.8798,141.3997,32.9500,4,3.9447,-1.0000,0.0000,100.0000
61.524265,5,0,6,0,96,80,6,4,32,26,98.4798,142.7997,33.3972,6,3.5891,-1.0000,0.0000,100.0000
61.632603,5,0,6,0,96,80,6,6,32,26,95.6798,145.5997,33.3972,4,3.2872,-1.0000,0.0000,100.0000
61.757385,5,0,6,0,96,80,6,6,32,26,91.4798,149.7997,33.8375,4,2.8929,-1.0000,0.0000,100.0000
61.866634,5,0,6,0,96,80,5,4,32,26,78.0799,151.1997,34.2711,6,2.8552,-1.0000,0.0000,100.0000
61.975197,5,0,6,0,96,80,5,5,32,26,75.2799,153.9997,34.2711,4,2.9745,-1.0000,0.0000,100.0000
62.083477,5,0,6,0,96,80,5,3,32,26,73.8799,155.3997,34.6985,5,3.6233,-1.0000,0.0000,100.0000
62.191952,5,0,6,0,96,80,5,5,32,26,71.7799,157.4996,34.6985,3,3.2032,-1.0000,0.0000,100.0000
62.308567,5,0,6,0,96,80,5,3,32,26,70.3799,158.8996,35.1198,5,2.0997,-1.0000,0.0000,100.0000
62.417488,5,0,6,0,96,80,5,5,32,26,68.2799,160.9996,35.1198,3,1.9122,-1.0000,0.0000,100.0000
62.520031,5,0,6,0,96,80,5,3,32,26,66.8799,162.3996,35.5352,5,1.8186,-1.0000,0.0000,100.0000
62.623318,5,0,6,0,96,80,4,4,32,26,52.7799,164.4996,35.5352,3,1.7777,-1.0000,0.0000,100.0000
62.725456,5,0,6,0,96,80,4,2,32,26,51.3799,165.8996,35.9451,4,1.5396,-1.0000,0.0000,100.0000
62.829205,5,0,6,0,96,80,3,3,32,26,37.9799,167.2996,35.9451,2,1.6715,-1.0000,0.0000,100.0000
62.931572,5,0,6,0,96,80,3,1,32,26,36.5799,168.6996,36.3496,3,1.7556,-1.0000,0.0000,100.0000
63.032558,5,0,6,0,96,80,2,2,32,26,23.8800,169.3996,36.3496,1,1.4810,-1.0000,0.0000,100.0000
63.149288,5,0,6,0,96,80,1,1,32,26,10.4800,170.7996,36.7490,1,4.4777,-1.0000,0.0000,100.0000
63.265991,5,0,6,0,96,80,1,0,32,26,9.7800,171.4996,37.1434,1,2.9659,-1.0000,0.0000,100.0000
63.382317,5,0,6,0,96,80,1,1,32,26,9.7800,171.4996,37.1434,0,5.1252,-1.0000,0.0000,100.0000
63.498947,5,0,6,0,96,80,1,0,32,26,9.0800,172.1996,37.5331,1,5.2233,-1.0000,0.0000,100.0000
63.599621,5,0,6,0,96,80,1,1,32,26,9.0800,172.1996,37.5331,0,2.2245,-1.0000,0.0000,100.0000
63.700161,5,0,6,0,96,80,1,0,32,26,8.3800,172.8996,37.9181,1,4.6417,-1.0000,0.0000,100.0000
63.808784,5,0,6,0,96,80,1,1,32,26,8.3800,172.8996,37.9181,0,1.9317,-1.0000,0.0000,100.0000
63.932949,5,0,6,0,96,80,1,0,32,26,7.6800,173.5996,38.2987,1,5.4028,-1.0000,0.0000,100.0000
64.057243,5,0,6,0,96,80,1,0,32,26,6.9800,174.2996,38.6749,1,5.7216,-1.0000,0.0000,100.0000
64.165024,5,0,6,0,96,80,1,1,32,26,6.9800,174.2996,38.6749,0,5.8633,-1.0000,0.0000,100.0000
64.289040,5,0,6,0,96,80,1,0,32,26,6.2800,174.9996,39.0470,1,7.2471,-1.0000,0.0000,100.0000
64.412674,5,0,6,0,96,80,1,1,32,26,6.2800,174.9996,39.0470,0,7.9870,-1.0000,0.0000,100.0000
64.536911,5,0,6,0,80,64,1,0,32,26,5.5800,175.6996,39.4151,1,10.0259,-1.0000,0.0000,100.0000
64.661072,5,0,6,0,80,64,1,0,32,26,4.8800,176.3996,39.7793,1,14.2180,-1.0000,0.0000,100.0000
64.769928,5,0,6,0,80,64,1,1,32,26,4.8800,176.3996,39.7793,0,10.3941,-1.0000,0.0000,100.0000
64.892876,5,0,6,0,80,64,1,0,32,26,4.1800,177.0996,40.1397,1,9.7722,-1.0000,0.0000,100.0000
65.016914,5,0,6,0,80,64,1,1,32,26,4.1800,177.0996,40.1397,0,9.3083,-1.0000,0.0000,100.0000
65.141182,5,0,6,0,80,64,1,0,32,26,3.4800,177.7996,40.4965,1,7.3518,-1.0000,0.0000,100.0000
65.257195,5,0,6,0,80,64,1,0,32,26,2.7800,178.4996,40.8497,1,8.9912,-1.0000,0.0000,100.0000
65.380547,5,0,6,0,80,64,1,1,32,26,2.7800,178.4996,40.8497,0,9.2466,-1.0000,0.0000,100.0000
65.504700,5,0,6,0,80,64,1,0,32,26,2.0800,179.1996,41.1995,1,8.1628,-1.0000,0.0000,100.0000
65.629013,5,0,6,0,80,64,1,1,32,26,2.0800,179.1996,41.1995,0,10.1894,-1.0000,0.0000,100.0000
65.737709,5,0,6,0,80,64,1,0,32,26,1.3800,179.8996,41.5459,1,9.2767,-1.0000,0.0000,100.0000
65.846588,5,0,6,0,80,64,1,0,32,26,0.6800,180.5995,41.8890,1,5.6907,-1.0000,0.0000,100.0000
65.948303,5,0,6,0,80,64,1,0,32,26,0.6800,180.5995,41.8890,0,3.6064,-1.0000,0.0000,100.0000
66.063797,5,0,6,0,80,64,0,1,32,26,0.6800,180.5995,41.8890,0,3.3625,-1.0000,0.0000,100.0000
66.089745,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,90.0000,0.0000,100.0000
66.197403,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,88.2823,0.0000,100.0000
66.303299,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,86.6335,0.0000,100.0000
66.409454,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,84.2839,0.0000,100.0000
66.513901,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,83.1137,0.0000,100.0000
66.620338,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,82.4566,0.0000,100.0000
66.727791,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,81.5282,0.0000,100.0000
66.833481,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,75.8481,0.0000,100.0000
66.940094,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,71.0671,0.0000,100.0000
67.045868,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,67.2749,0.0000,100.0000
67.151169,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,64.0111,0.0000,100.0000
67.256752,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,60.8100,0.0000,100.0000
67.361862,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,64.7401,0.0000,100.0000
67.466560,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,57.6235,0.0000,100.0000
67.572098,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,58.3331,0.0000,100.0000
67.677513,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,57.0919,0.0000,100.0000
67.782944,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,55.8152,0.0000,100.0000
67.887924,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.7038,0.0000,100.0000
67.992867,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.6622,0.0000,100.0000
68.098816,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.9453,0.0000,100.0000
68.206314,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,59.7390,0.0000,100.0000
68.312592,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,62.1886,0.0000,100.0000
68.420570,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,58.5271,0.0000,100.0000
68.521118,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.1060,0.0000,100.0000
68.629402,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0233,0.0000,81.0000
68.736351,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0313,0.0000,100.0000
68.842506,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0306,0.0000,100.0000
68.946983,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0062,0.0000,100.0000
69.053062,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0062,0.0000,100.0000
69.158447,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0062,0.0000,100.0000
69.262932,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0062,0.0000,100.0000
69.373322,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
69.480301,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
69.586998,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
69.692505,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
69.798965,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0184,0.0000,100.0000
69.904633,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
70.009369,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
70.115204,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
70.220451,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
70.325745,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0192,0.0000,100.0000
70.431877,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0204,0.0000,100.0000
70.539261,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0021,0.0000,100.0000
70.645638,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0028,0.0000,100.0000
70.751541,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0028,0.0000,100.0000
70.857193,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0139,0.0000,100.0000
70.963058,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0168,0.0000,100.0000
71.071228,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0296,0.0000,100.0000
71.176811,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0741,0.0000,100.0000
71.280746,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0048,0.0000,100.0000
71.384819,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0048,0.0000,100.0000
71.490555,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0185,0.0000,100.0000
71.596771,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0160,0.0000,100.0000
71.703255,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0062,0.0000,100.0000
71.812134,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0014,0.0000,100.0000
71.918411,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0018,0.0000,100.0000
72.030579,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0018,0.0000,100.0000
72.141197,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0018,0.0000,100.0000
72.248093,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0018,0.0000,100.0000
72.355247,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0151,0.0000,100.0000
72.462746,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0647,0.0000,100.0000
72.566315,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0148,0.0000,100.0000
72.673668,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0114,0.0000,100.0000
72.783401,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0116,0.0000,100.0000
72.890587,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0118,0.0000,100.0000
72.996155,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0221,0.0000,100.0000
73.103104,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.1454,0.0000,100.0000
73.208603,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0430,0.0000,81.0000
73.313194,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0414,0.0000,100.0000
73.419128,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0020,0.0000,100.0000
73.524849,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0020,0.0000,100.0000
73.629562,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0249,0.0000,100.0000
73.735062,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0239,0.0000,100.0000
73.840790,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0195,0.0000,100.0000
73.945389,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0195,0.0000,100.0000
74.051460,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0055,0.0000,100.0000
74.155952,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0021,0.0000,100.0000
74.260818,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0029,0.0000,100.0000
74.366661,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0108,0.0000,100.0000
74.472366,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0039,0.0000,100.0000
74.578308,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0012,0.0000,100.0000
74.683746,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0012,0.0000,100.0000
74.789246,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0013,0.0000,100.0000
74.895378,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0016,0.0000,100.0000
75.001900,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0020,0.0000,100.0000
75.107742,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0023,0.0000,100.0000
75.213303,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0090,0.0000,100.0000
75.317032,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0125,0.0000,81.0000
75.421440,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0087,0.0000,100.0000
75.525520,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0188,0.0000,100.0000
75.631187,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0070,0.0000,100.0000
75.736511,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0103,0.0000,100.0000
75.841324,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0103,0.0000,100.0000
75.945198,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0103,0.0000,100.0000
76.049538,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0024,0.0000,100.0000
76.154160,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0055,0.0000,100.0000
76.260666,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0069,0.0000,100.0000
76.366859,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0042,0.0000,100.0000
76.471550,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0041,0.0000,100.0000
76.576004,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0037,0.0000,100.0000
76.685883,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0069,0.0000,100.0000
76.796486,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0015,0.0000,100.0000
76.904182,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0026,0.0000,100.0000
77.013351,6,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0041,0.0000,100.0000
77.122192,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,78.0000,0.0000,100.0000
77.230072,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,77.9663,0.0000,100.0000
77.338036,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,77.3077,0.0000,100.0000
77.438660,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,75.9781,0.0000,100.0000
77.543510,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,75.1407,0.0000,100.0000
77.647308,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,73.0193,0.0000,100.0000
77.751274,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,71.6139,0.0000,100.0000
77.854401,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,69.0366,0.0000,100.0000
77.958267,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,64.9111,0.0000,100.0000
78.063271,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,61.9657,0.0000,100.0000
78.167419,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,60.3338,0.0000,100.0000
78.273254,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,62.8705,0.0000,100.0000
78.380157,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,63.0940,0.0000,100.0000
78.485794,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,62.1798,0.0000,100.0000
78.594757,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,61.3585,0.0000,100.0000
78.702782,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,61.1169,0.0000,100.0000
78.813820,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,60.8430,0.0000,100.0000
78.922531,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,60.9207,0.0000,100.0000
79.031013,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,58.6261,0.0000,100.0000
79.138947,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,60.1921,0.0000,100.0000
79.246429,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,65.4502,0.0000,100.0000
79.353775,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,68.3037,0.0000,100.0000
79.463188,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,67.0108,0.0000,100.0000
79.569603,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,60.7034,0.0000,100.0000
79.677292,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,64.8083,0.0000,100.0000
79.784996,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,68.7714,0.0000,100.0000
79.893333,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,67.6193,0.0000,100.0000
80.000420,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,67.0814,0.0000,100.0000
80.107651,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,67.2701,0.0000,100.0000
80.216309,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,69.0236,0.0000,100.0000
80.327011,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,66.4209,0.0000,81.0000
80.437965,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,66.6600,0.0000,100.0000
80.549133,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,61.1799,0.0000,100.0000
80.656723,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.1540,0.0000,100.0000
80.765419,7,18,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,54.0665,0.0000,100.0000
