capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1020,8.501595499999993,0,8.2839,1.823,1.8487,1.8348,0.1818,0.0039,0.0048,0.0005,0.0454,0.0572,0.0028,0.0008,0.0106,0.0002,0.0015,0.0018,0.0001,0.0002,0.0084,0.0014,0.0006,0.0027,0.0,0.0982,0.0196,0.0001,0.0108,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1021,8.509879399999994,0,8.3285,1.917,1.6708,2.0214,0.1667,0.0031,0.0074,0.0003,0.0319,0.0452,0.0026,0.0007,0.01,0.0002,0.0015,0.0017,0.0,0.0001,0.0081,0.0011,0.001,0.0023,0.0,0.0827,0.0178,0.0,0.0084,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1022,8.518207899999993,0,8.3504,1.929,1.8223,1.6746,0.1679,0.0026,0.0063,0.0007,0.0323,0.0441,0.0019,0.0007,0.0093,0.0001,0.0013,0.0019,0.0,0.0001,0.0079,0.0011,0.001,0.0024,0.0,0.0874,0.0188,0.0,0.0087,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1023,8.526558299999992,0,8.2363,1.8754,1.7379,1.6787,0.1772,0.0029,0.0428,0.0002,0.0174,0.0662,0.0017,0.0007,0.0078,0.0001,0.0013,0.0012,0.0001,0.0001,0.0087,0.0011,0.0004,0.0023,0.0,0.1003,0.0158,0.0,0.0082,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1024,8.534794599999993,0,8.4941,1.9671,1.7604,1.7226,0.1814,0.0035,0.0054,0.0002,0.0386,0.0505,0.0022,0.0008,0.0107,0.0001,0.0019,0.0016,0.0001,0.0001,0.0084,0.0013,0.0005,0.0029,0.0,0.0925,0.0179,0.0001,0.0093,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1025,8.543288699999993,0,8.2292,1.8607,1.7853,1.8509,0.1583,0.0029,0.0048,0.0002,0.0297,0.0403,0.0021,0.0008,0.0069,0.0001,0.0013,0.0017,0.0001,0.0001,0.0086,0.0012,0.0005,0.0024,0.0,0.0774,0.0185,0.0001,0.0089,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1026,8.551517899999993,0,8.3478,1.7581,1.8132,1.6584,0.1757,0.0025,0.0047,0.0002,0.0388,0.0484,0.0024,0.0009,0.0121,0.0001,0.0017,0.0018,0.0001,0.0001,0.0084,0.0016,0.0005,0.0031,0.0,0.092,0.0204,0.0001,0.0093,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1027,8.559865699999992,0,8.3619,1.8012,1.7546,1.8597,0.1809,0.0033,0.007,0.0003,0.0324,0.0462,0.0024,0.0015,0.0118,0.0002,0.0014,0.0019,0.0002,0.0001,0.0086,0.0018,0.0005,0.003,0.0001,0.0899,0.0185,0.0,0.0091,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1028,8.568227599999993,0,8.4012,1.903,1.8155,1.6966,0.1863,0.0029,0.0044,0.0002,0.0484,0.0582,0.0028,0.0006,0.0105,0.0001,0.0015,0.0021,0.0001,0.0001,0.008,0.0018,0.0005,0.0028,0.0001,0.1003,0.0202,0.0001,0.0098,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1029,8.576628799999993,0,8.3485,1.9363,1.8972,1.6641,0.1791,0.0037,0.007,0.0002,0.0337,0.0469,0.0022,0.0007,0.0106,0.0002,0.0022,0.0016,0.0001,0.0001,0.0092,0.0013,0.0005,0.0032,0.0001,0.0903,0.0192,0.0001,0.01,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1030,8.584977299999993,0,8.2148,1.8634,1.8182,1.9825,0.1755,0.0026,0.0063,0.0002,0.0362,0.0472,0.0026,0.0007,0.0126,0.0001,0.0015,0.0018,0.0,0.0001,0.0086,0.0014,0.0005,0.0029,0.0,0.0903,0.0204,0.0001,0.0084,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1031,8.593192099999992,0,8.4043,1.8088,1.7075,1.6147,0.1574,0.003,0.0051,0.0001,0.0285,0.0391,0.0019,0.0007,0.0094,0.0001,0.0017,0.0015,0.0001,0.0001,0.0083,0.0012,0.0004,0.0023,0.0001,0.0781,0.0191,0.0,0.0105,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1032,8.601596399999993,0,8.3297,1.9017,1.8594,1.7286,0.1862,0.0031,0.0072,0.0002,0.0421,0.0549,0.003,0.0008,0.0113,0.0001,0.002,0.0014,0.0001,0.0001,0.0091,0.0013,0.0004,0.003,0.0001,0.0978,0.0203,0.0,0.0088,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1033,8.609926099999994,0,8.2175,1.8215,1.7803,1.6735,0.1699,0.0028,0.0053,0.0002,0.0376,0.0484,0.0024,0.0006,0.0094,0.0001,0.0018,0.0016,0.0001,0.0001,0.0084,0.0012,0.0004,0.0027,0.0,0.0856,0.02,0.0001,0.0086,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1034,8.618143599999994,0,8.4859,1.7898,1.8161,1.6101,0.1712,0.0025,0.0047,0.0001,0.0453,0.0546,0.0025,0.0007,0.011,0.0001,0.0013,0.0015,0.0001,0.0001,0.0088,0.0013,0.0005,0.0028,0.0,0.0947,0.0169,0.0,0.0106,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1035,8.626629499999995,0,8.4907,1.8546,1.8771,1.6938,0.1623,0.0027,0.0071,0.0002,0.0247,0.0371,0.002,0.0007,0.0091,0.0001,0.0014,0.0015,0.0006,0.0002,0.0086,0.0011,0.0008,0.0024,0.0001,0.0765,0.0188,0.0,0.0089,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1036,8.635120199999994,0,8.2356,2.2052,1.964,1.7611,0.1751,0.0035,0.0046,0.0002,0.0393,0.0502,0.0021,0.0008,0.0106,0.0001,0.0021,0.0014,0.0,0.0001,0.0088,0.001,0.0005,0.0024,0.0,0.0898,0.0192,0.0001,0.0086,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1037,8.643355799999995,0,8.185,1.8052,1.8066,1.6801,0.1569,0.0027,0.007,0.0002,0.0269,0.0392,0.002,0.0006,0.0099,0.0001,0.0016,0.0014,0.0001,0.0001,0.0088,0.0011,0.0004,0.0024,0.0,0.0768,0.0177,0.0,0.0086,0.0,125.0,0.0,62.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
